architecture,condition,seed,proxy_self_model,proxy_agency,independent_self_model,independent_agency,test_boundary_perturbation,test_computational_mirror,test_ownership_attribution,test_intentional_binding,test_error_attribution,test_controllability_preference,test_forced_action_probe,test_architecture_self_probe,proxy_boundary_self,independent_self_core_boundary,proxy_identity_marker_persistence,test_delayed_identity_recognition,proxy_action_attribution,test_forced_choice_ownership,proxy_distributed_body_schema_self,hard_hidden_agent_perturbation,hard_body_schema_update,hard_meta_monitor_lesion,hard_self_without_lesion,enable_workspace,enable_action_loop,condition_set,run_index,meta_monitor_strength,meta_monitor_noise,meta_monitor_delay
distributed,feedback_on,20265531,0.9264478649796455,0.3333444448968691,0.7229834588144164,0.29538551973886884,0.4805591091503482,1.0,0.4166666666666667,0.144631780670255,0.02132991140825882,0.1911012201536395,0.8244791667233219,0.9947080594406503,0.9264478649796455,0.7446680364859585,0.6799999999999999,0.5,0.85677083338252,0.9984072010509458,0.9264478649796455,0.9951183744821244,1.0,0.8418136281222248,0.9975591872410622,,,distributed,90,1.0,0.0,0.0
distributed,feedback_on,20265532,0.9173597696899217,0.4248927321024601,0.7062782914512912,0.29816651983539744,0.4741365631629764,1.0,0.35833333333333334,0.25917606155078776,0.016415369780934157,0.15926214792077548,0.7578125000890923,0.992643269308855,0.9173597696899217,0.7518156346276659,0.6645195293865399,0.5,0.7885416667313212,0.9985742507374609,0.9173597696899217,0.9987054267686408,1.0,0.8330084280393699,0.9993527133843204,,,distributed,91,1.0,0.0,0.0
distributed,feedback_on,20265533,0.9393061759458152,0.29782146785911423,0.7202425866835854,0.31507464283450914,0.5194429276924719,1.0,0.36666666666666664,0.19665663491748464,0.03352406716844716,0.17855536921166826,0.8515625000404365,0.994860752375203,0.9393061759458152,0.7459727115359537,0.6799999999999999,0.5,0.8125000000623117,0.9985937726519528,0.9393061759458152,0.9975291835400741,1.0,0.8389640322597782,0.9987645917700371,,,distributed,92,1.0,0.0,0.0
distributed,feedback_on,20265534,0.9356888658607001,0.37785808371175017,0.7046875046686595,0.3270762626579055,0.4994302542217241,1.0,0.325,0.189282661736505,0.034724162431294926,0.22075655975724956,0.8635416667065726,0.9943197644529139,0.9356888658607001,0.7415462458461575,0.6702092907220324,0.5,0.8442708333825201,0.9985764852619115,0.9356888658607001,0.9966378762168664,1.0,0.8323120260502539,0.9983189381084332,,,distributed,93,1.0,0.0,0.0
distributed,feedback_on,20265535,0.9340920907362873,0.33785704480288464,0.7296122818861897,0.3353755309560873,0.5150546389050503,1.0,0.4083333333333333,0.26110568122767586,0.023947260192947094,0.15436584903923717,0.9020833333644891,0.9950611553063753,0.9340920907362873,0.7345990025335846,0.6799999999999999,0.5,0.7760416667526655,0.9985840388437348,0.9340920907362873,0.9955252366137921,1.0,0.8404942824400954,0.997762618306896,,,distributed,94,1.0,0.0,0.0
distributed,feedback_on,20265536,0.9437513075863367,0.41112645635223655,0.692310206756875,0.35528905450619297,0.4668399650216018,1.0,0.30833333333333335,0.3199559162013181,0.04218206165015145,0.1923515734793242,0.8666666666939782,0.9940675286725652,0.9437513075863367,0.7398856360226795,0.5914966436064173,0.5,0.8401041667158533,0.9986665076951092,0.9437513075863367,0.9965601622661231,1.0,0.8386093902866495,0.9982800811330615,,,distributed,95,1.0,0.0,0.0
distributed,meta_strength_0.0,20266521,0.57048828125,0.0,0.5535593447879524,0.30133708959906425,0.5014824583921592,1.0,0.36666666666666664,0.1674912115369514,0.02447457650201469,0.12640340366256186,0.886979166694729,0.34608825409298394,0.57048828125,0.4280088808873457,0.6506278721660972,0.5,0.8734375000380936,0.9985349521704319,0.57048828125,0.0,0.13297208965246454,0.3272372196514924,0.06648604482623227,,,meta-strength,96,0.0,0.0,0.0
distributed,meta_strength_0.0,20266522,0.5591601562499999,0.0,0.5515601274898694,0.27984398017807455,0.5014129949228474,1.0,0.3333333333333333,0.15707321298963042,0.027182899797941636,0.13564064118518554,0.7994791667395404,0.3714941817032967,0.5591601562499999,0.4268629831330947,0.586865118866388,0.5,0.8697916667052912,0.9987455332666577,0.5591601562499999,0.0,0.14308345610142006,0.33725621392650607,0.07154172805071003,,,meta-strength,97,0.0,0.0,0.0
distributed,meta_strength_0.0,20266523,0.5592578125,0.0,0.5474441951066024,0.2882171127721834,0.48845925774477295,1.0,0.3333333333333333,0.21424666711554619,0.025085411877911214,0.1572863719992461,0.7562500000960303,0.3679841893483034,0.5592578125,0.42236264870210527,0.6598091957114339,0.5,0.820833333395645,0.9987198450099433,0.5592578125,0.0,0.15192747632835701,0.3353958309214995,0.07596373816417851,,,meta-strength,98,0.0,0.0,0.0
distributed,meta_strength_0.0,20266524,0.5690234375,0.0,0.546019077680322,0.3166447878614855,0.49214762097192355,1.0,0.3416666666666667,0.24295531437162282,0.0251709788218499,0.17814035819196977,0.8203125000604994,0.35026202308269777,0.5690234375,0.42154713775070773,0.6751046453610162,0.5,0.8739583333706764,0.9987400137041827,0.5690234375,0.0,0.12190120835510762,0.3268184829187448,0.06095060417755381,,,meta-strength,99,0.0,0.0,0.0
distributed,meta_strength_0.0,20266525,0.58318359375,0.0,0.5752123586445288,0.32323892199823884,0.49679278141385347,1.0,0.44166666666666665,0.14476976691848875,0.046545051951235275,0.21466170242850235,0.886979166694729,0.362389986497595,0.58318359375,0.4349591134084177,0.6090330110852401,0.5,0.9000000000311558,0.9984777375815399,0.58318359375,0.0,0.1319241392275895,0.3305395408960974,0.06596206961379475,,,meta-strength,100,0.0,0.0,0.0
distributed,meta_strength_0.0,20266526,0.57791015625,0.0,0.5635150770712908,0.286233803376012,0.49342024504537796,1.0,0.4083333333333333,0.14465670528961416,0.018598106881472003,0.13324290128121252,0.8484375000517494,0.35230672990645173,0.57791015625,0.42404753205950907,0.6730769230769231,0.5,0.8500000000486558,0.9985621835623756,0.57791015625,0.0,0.11300117240842858,0.3186159731546543,0.05650058620421429,,,meta-strength,101,0.0,0.0,0.0
distributed,meta_strength_0.0,20266527,0.568828125,0.0,0.5281613071999853,0.28885301564952387,0.4995454745280499,1.0,0.26666666666666666,0.13502174548858875,0.017168413204685883,0.10843023721574829,0.8947916666890726,0.3464330876052246,0.568828125,0.4234519968184429,0.6799999999999999,0.5,0.8645833333819891,0.9984159649717004,0.568828125,0.0,0.10608704113113793,0.31647681648798953,0.05304352056556896,,,meta-strength,102,0.0,0.0,0.0
distributed,meta_strength_0.0,20266528,0.575078125,0.0,0.5551265168212093,0.31356181045854264,0.49908845370770893,1.0,0.375,0.15142169971498076,0.025111221928343735,0.23031848681323208,0.847395833377614,0.34641761357712814,0.575078125,0.4201665266733142,0.6799999999999999,0.5,0.7958333334131449,0.9985193055397179,0.575078125,0.0,0.12225439366126824,0.3220605711979386,0.06112719683063412,,,meta-strength,103,0.0,0.0,0.0
distributed,meta_strength_0.0,20266529,0.5701953125,0.0,0.5360395198153921,0.3075014832589174,0.4963461890618207,1.0,0.2833333333333333,0.1599926395345804,0.03187568782190881,0.20688760563180603,0.8312500000473744,0.36447855686641456,0.5701953125,0.43461988666204476,0.6751046453610162,0.5,0.8343750000561244,0.9986454462526263,0.5701953125,0.0,0.15049931722150514,0.3351725093226647,0.07524965861075257,,,meta-strength,104,0.0,0.0,0.0
distributed,meta_strength_0.0,20266530,0.5733203124999999,0.0,0.5858014781493766,0.30207303148642584,0.4972781528319127,1.0,0.5,0.2240483278611378,0.014352208912384694,0.11780825579531717,0.8520833333768636,0.34592775976559365,0.5733203124999999,0.42098087027600223,0.6004073968432306,0.5,0.8708333333632077,0.998359724961907,0.5733203124999999,0.0,0.11950493553742352,0.31600724649753514,0.05975246776871176,,,meta-strength,105,0.0,0.0,0.0
distributed,meta_strength_0.0,20266531,0.56130859375,0.0,0.5564448561942424,0.307661902470182,0.4799468848219105,1.0,0.4,0.1790281813766411,0.02630276344786078,0.15812916502325813,0.8671875000329681,0.34583253995505947,0.56130859375,0.41825255147213697,0.6691226334810099,0.5,0.8656250000386245,0.9984594706575687,0.56130859375,0.0,0.11719326830166274,0.31862246908098646,0.05859663415083137,,,meta-strength,106,0.0,0.0,0.0
distributed,meta_strength_0.0,20266532,0.57048828125,0.0,0.5748454925805893,0.2869412889057692,0.49960914941306167,1.0,0.425,0.17455262748547845,0.03325187921560717,0.15923148217860644,0.7807291667433847,0.3747728209092953,0.57048828125,0.4360475573859981,0.5957771005144008,0.5,0.8213541667320718,0.998565507456509,0.57048828125,0.0,0.16227680127739694,0.3393531442338573,0.08113840063869847,,,meta-strength,107,0.0,0.0,0.0
distributed,meta_strength_0.0,20266533,0.5647265625,0.0,0.5706850696827238,0.3127034318117042,0.49780989289141,1.0,0.45,0.12670029858515658,0.044391247174493206,0.24951384810027194,0.830208333386895,0.33493038583948553,0.5647265625,0.4141848170167392,0.6799999999999999,0.5,0.8390625000579366,0.9984910799337096,0.5647265625,0.0,0.10549551160559252,0.3128784457127981,0.05274775580279626,,,meta-strength,108,0.0,0.0,0.0
distributed,meta_strength_0.0,20266534,0.5796679687499999,0.0,0.5647560034068465,0.31265305292272816,0.49412303890825077,1.0,0.39166666666666666,0.18653794777677762,0.02453116858030282,0.2218347619443744,0.8177083333894577,0.3732343080524689,0.5796679687499999,0.4313100708552613,0.5964380897041829,0.5,0.8776041667047603,0.9984878205211206,0.5796679687499999,0.0,0.14419081755807564,0.3308941154607825,0.07209540877903782,,,meta-strength,109,0.0,0.0,0.0
distributed,meta_strength_0.0,20266535,0.5678515625,0.0,0.6035853426156709,0.30313786788619035,0.5009064845885447,1.0,0.5583333333333333,0.1286994198616282,0.025540094176075025,0.22393695745349662,0.8343750000535617,0.35510155254080555,0.5678515625,0.41604621269824854,0.6581073085065265,0.5,0.8677083333706764,0.9984554826276532,0.5678515625,0.0,0.10073123614506226,0.3124836302918861,0.05036561807253113,,,meta-strength,110,0.0,0.0,0.0
distributed,meta_strength_0.0,20266536,0.571953125,0.0,0.582489047598187,0.3151353104638449,0.4947550583221733,1.0,0.5,0.20569323459334907,0.020609586965492692,0.15403008692842435,0.8802083333681135,0.3352011320705748,0.571953125,0.4120055366119674,0.6773338536479463,0.5,0.8244791667233219,0.9985795678138681,0.571953125,0.0,0.10776898822916878,0.3172105017919223,0.05388449411458439,,,meta-strength,111,0.0,0.0,0.0
distributed,meta_strength_0.2,20267521,0.48165360733674945,0.06992501075494542,0.5739606110503378,0.31341615535441014,0.48739535691419233,1.0,0.31666666666666665,0.24351418602389469,0.021930033014409683,0.14759540232577462,0.8406250000535617,0.4917804206204924,0.48165360733674945,0.4932442619710926,0.6410587823755292,0.5,0.8015625000690295,0.9985994173910102,0.48165360733674945,0.0,0.25789831373775746,0.46554504956246756,0.12894915686887873,,,meta-strength,112,0.2,0.0,0.0
distributed,meta_strength_0.2,20267522,0.6140194676057977,0.05608534892329246,0.6138968801324997,0.35115707655076206,0.482905966521014,1.0,0.5,0.2849986174085322,0.03422735328373829,0.23123566879673668,0.8541666667140411,0.4726815540089845,0.6140194676057977,0.4807864860498428,0.6118155998337194,0.5,0.8843750000424686,0.9984387964731247,0.6140194676057977,0.0,0.24367945834963534,0.46059372284582456,0.12183972917481767,,,meta-strength,113,0.2,0.0,0.0
distributed,meta_strength_0.2,20267523,0.6349962853834996,0.060625446804316314,0.6260434932652118,0.35543390686377807,0.5062263764531,1.0,0.5416666666666666,0.28794112643887687,0.027967941346770296,0.24176405963030984,0.8640625000391552,0.45628092994108066,0.6349962853834996,0.47822301435348247,0.6025976469326996,0.5,0.81927083338252,0.9982325265188958,0.6349962853834996,0.0,0.2199146936897728,0.44803833120471626,0.1099573468448864,,,meta-strength,114,0.2,0.0,0.0
distributed,meta_strength_0.2,20267524,0.6153359339212157,0.06551176772904276,0.5958038665092928,0.29424658172008294,0.503603490171228,1.0,0.43333333333333335,0.1599534991692026,0.02246618655395547,0.18050414109923713,0.8140625000579366,0.4462786425326101,0.6153359339212157,0.481599724812034,0.6117811936244162,0.5,0.816666666727697,0.9985354469587446,0.6153359339212157,0.0,0.20719517416868516,0.44199609266307416,0.10359758708434258,,,meta-strength,115,0.2,0.0,0.0
distributed,meta_strength_0.2,20267525,0.6242922007694138,0.06024460937825498,0.6199828905259002,0.3469694915334055,0.49858913557838946,1.0,0.5166666666666667,0.32437109033114364,0.026321922572577507,0.15437245320568305,0.882812500024218,0.46467575985854487,0.6242922007694138,0.4810065468887239,0.6718820762623853,0.5,0.8401041667158534,0.9983836038935133,0.6242922007694138,0.0,0.2291719081752927,0.45330905554304024,0.11458595408764635,,,meta-strength,116,0.2,0.0,0.0
distributed,meta_strength_0.2,20267526,0.6046388469411454,0.06310749423945224,0.5697288374029674,0.32973112547841105,0.49114590083112664,1.0,0.35833333333333334,0.18495024913566435,0.03394828392946544,0.25158846880060914,0.8484375000479053,0.42943611544740967,0.6046388469411454,0.4647457698009406,0.6799999999999999,0.5,0.8713541666983533,0.9985371395273002,0.6046388469411454,0.0,0.18724469139795819,0.42280311133158577,0.09362234569897909,,,meta-strength,117,0.2,0.0,0.0
distributed,meta_strength_0.2,20267527,0.5952272165732199,0.08162242667242589,0.5944208305561897,0.31115236105335453,0.49312315355688835,1.0,0.4083333333333333,0.2502335624760081,0.04428010679642982,0.1714499415296476,0.7786458334113328,0.476226835334537,0.5952272165732199,0.4880635594992935,0.632431985739994,0.5,0.8265625000604995,0.9986250593022795,0.5952272165732199,0.0,0.23979802723213048,0.45978019008555493,0.11989901361606524,,,meta-strength,118,0.2,0.0,0.0
distributed,meta_strength_0.2,20267528,0.609429248708995,0.07392764665561871,0.5926190613188903,0.36045171422217215,0.49957287287487084,1.0,0.4,0.34426213996126553,0.03936942823163846,0.20452945531817046,0.8536458333776142,0.4709033724006905,0.609429248708995,0.48267116364753493,0.6589888032764819,0.5,0.8041666667276968,0.9986169753121774,0.609429248708995,0.0,0.2297666270386921,0.4595409606930525,0.11488331351934605,,,meta-strength,119,0.2,0.0,0.0
distributed,meta_strength_0.2,20267529,0.6221701047520152,0.070059978874733,0.5665758428596279,0.3411268175620442,0.4893398828441376,1.0,0.325,0.23348261802402917,0.04289316231119491,0.2891731565136834,0.7989583333992694,0.4519634885943744,0.6221701047520152,0.4716125848332824,0.6224149638368726,0.5,0.842187500050468,0.9985090022492431,0.6221701047520152,0.0,0.22274964175279013,0.4441484402934354,0.11137482087639507,,,meta-strength,120,0.2,0.0,0.0
distributed,meta_strength_0.2,20267530,0.6141798088814423,0.06388515409987786,0.5724493874197596,0.27935260484337904,0.4912998137618577,1.0,0.3333333333333333,0.16586838555071037,0.005082663940551251,0.10218853649460896,0.8442708333876455,0.46516440258384734,0.6141798088814423,0.46442544423647747,0.6799999999999999,0.5,0.8609375000491867,0.9985845822495661,0.6141798088814423,0.0,0.17802594142410733,0.4326313350635853,0.08901297071205366,,,meta-strength,121,0.2,0.0,0.0
distributed,meta_strength_0.2,20267531,0.6268743260810133,0.08661259818660505,0.5680095217824834,0.36494342428523074,0.5016855503529687,1.0,0.30833333333333335,0.35466963041606386,0.026674237604760963,0.2148881624173699,0.8635416667027284,0.4620192034436315,0.6268743260810133,0.48516821957994527,0.6664882825672406,0.5,0.7802083333992693,0.9986216213877899,0.6268743260810133,0.0,0.22639639210870083,0.45711430122165597,0.11319819605435041,,,meta-strength,122,0.2,0.0,0.0
distributed,meta_strength_0.2,20267532,0.6181464035058819,0.05455505625751421,0.5877024287649989,0.3164455943887158,0.48272187773639114,1.0,0.4083333333333333,0.22124576023516634,0.03433590504147016,0.15395071223085227,0.8562500000473744,0.459754503990271,0.6181464035058819,0.468718197659462,0.6661538461538461,0.5,0.8348958333925514,0.9984958310284495,0.6181464035058819,0.0,0.21817876366594852,0.44534778562666966,0.10908938183297426,,,meta-strength,123,0.2,0.0,0.0
distributed,meta_strength_0.2,20267533,0.6259510229598388,0.08817310971231876,0.5643752794659715,0.3655188731224646,0.4920576242001085,1.0,0.3,0.32589697872059614,0.03115619333160608,0.22637648707754215,0.8786458333601141,0.46544349366377763,0.6259510229598388,0.48193247710673626,0.6581073085065265,0.5,0.8458333333794263,0.99865338764168,0.6259510229598388,0.0,0.2337638828858677,0.4453104900449929,0.11688194144293385,,,meta-strength,124,0.2,0.0,0.0
distributed,meta_strength_0.2,20267534,0.6316719532989309,0.053131998226501845,0.6079014196736154,0.29975424457761624,0.499728159843943,1.0,0.475,0.2037492099172632,0.020577156383584743,0.1304197786296598,0.8442708333799572,0.45687751885051886,0.6316719532989309,0.4784257064041376,0.6799999999999999,0.5,0.8479166667140411,0.998468663964145,0.6316719532989309,0.0,0.22090856507715628,0.4532103924160991,0.11045428253857814,,,meta-strength,125,0.2,0.0,0.0
distributed,meta_strength_0.2,20267535,0.6239990638004983,0.084282450044086,0.6061590869262761,0.31007615470372657,0.49384922913307006,1.0,0.48333333333333334,0.2928231419785876,0.0250166327800265,0.20267317728740808,0.7197916667688841,0.4474537852387008,0.6239990638004983,0.47186898271220834,0.6444742526188936,0.5,0.7750000000823744,0.998480497425783,0.6239990638004983,0.0,0.20176558860941998,0.4418743868537123,0.10088279430470999,,,meta-strength,126,0.2,0.0,0.0
distributed,meta_strength_0.2,20267536,0.6159295235419119,0.05586899397098366,0.5946461803906387,0.3087635295336267,0.49024238974226303,1.0,0.43333333333333335,0.21448613423506704,0.025183198085411626,0.1823639524140081,0.81302083340002,0.45500899848695836,0.6159295235419119,0.47941681421993987,0.6054361795935223,0.5,0.8666666666952597,0.9984691801200698,0.6159295235419119,0.0,0.21937735202028166,0.44347166840550567,0.10968867601014083,,,meta-strength,127,0.2,0.0,0.0
distributed,meta_strength_0.4,20268521,0.7284648132314693,0.13989113353327376,0.6197755098749738,0.30655935242015886,0.5069886911479033,1.0,0.36666666666666664,0.17568989366202697,0.031010973096117778,0.17786987620973105,0.8416666667127597,0.6054466816853249,0.7284648132314693,0.5523964666017054,0.6493181625228414,0.5,0.823437500067968,0.9987314673021878,0.7284648132314693,0.0,0.35363734773778455,0.5562160797913756,0.17681867386889227,,,meta-strength,128,0.4,0.0,0.0
distributed,meta_strength_0.4,20268522,0.7193888477474741,0.1449944095114123,0.6335806091544021,0.3498360265955196,0.4980164805320465,1.0,0.43333333333333335,0.29728454578609426,0.03655789829024088,0.22695999558423358,0.8385416667215098,0.6029726227522286,0.7193888477474741,0.549864163978893,0.6700608141953704,0.5,0.8510416667215097,0.9985079996641136,0.7193888477474741,0.0,0.3539519955671325,0.5488506061295202,0.17697599778356626,,,meta-strength,129,0.4,0.0,0.0
distributed,meta_strength_0.4,20268523,0.7209911905999186,0.17105602303348982,0.6169075114176272,0.3387321149471701,0.4927131817577258,1.0,0.36666666666666664,0.31151979245754674,0.018221036298919496,0.15539596432692304,0.8697916667052911,0.6082501972461163,0.7209911905999186,0.5503858152155681,0.6043928666003395,0.5,0.8734375000342494,0.9986157711724895,0.7209911905999186,0.0,0.35564419058265717,0.56141786474287,0.17782209529132859,,,meta-strength,130,0.4,0.0,0.0
distributed,meta_strength_0.4,20268524,0.7101808133544028,0.13769036132788606,0.6198797496206494,0.34022010285579846,0.4859368896645024,1.0,0.4,0.19279209928724167,0.025543056905588855,0.24567025520795738,0.8968750000224059,0.5935821088180948,0.7101808133544028,0.5424944898298832,0.6730769230769231,0.5,0.8854166666978225,0.9983965796594768,0.7101808133544028,0.0,0.3427845684587514,0.554857626114687,0.1713922842293757,,,meta-strength,131,0.4,0.0,0.0
distributed,meta_strength_0.4,20268525,0.7149504931378647,0.1575948360757327,0.6277474206579658,0.3216710567716447,0.4851147966975964,1.0,0.4166666666666667,0.25147867922904465,0.01542581878552822,0.1328005623785583,0.8869791666934476,0.6092082192676002,0.7149504931378647,0.5581067397437581,0.6799999999999999,0.5,0.8854166666978225,0.9984873190648276,0.7149504931378647,0.0,0.35597094079389213,0.5509937488162162,0.17798547039694607,,,meta-strength,132,0.4,0.0,0.0
distributed,meta_strength_0.4,20268526,0.7220683433934825,0.18383646076252202,0.625314823362466,0.300195600484973,0.500746848049776,1.0,0.39166666666666666,0.22588572060594936,0.029264757040742575,0.1862569242072014,0.7593750000859988,0.6088457787334214,0.7220683433934825,0.5566338249563159,0.6271845483571966,0.5,0.8520833333794263,0.9985896888758876,0.7220683433934825,0.0,0.3586040174426688,0.5604346458214461,0.1793020087213344,,,meta-strength,133,0.4,0.0,0.0
distributed,meta_strength_0.4,20268527,0.7046722585744494,0.09610299513599854,0.6515791677205272,0.3036667124010608,0.48623252807973794,1.0,0.5333333333333333,0.2364301353004583,0.023568446674656445,0.17810576755497326,0.7765625000741552,0.5867508094690373,0.7046722585744494,0.5472621168583247,0.6799999999999999,0.5,0.8218750000697802,0.9983428506324741,0.7046722585744494,0.0,0.3345772702204867,0.5372262721922991,0.16728863511024336,,,meta-strength,134,0.4,0.0,0.0
distributed,meta_strength_0.4,20268528,0.7188259053073233,0.12199135942797168,0.6426985069764838,0.3326675719109285,0.5029300821745574,1.0,0.4583333333333333,0.31675916027754225,0.019412353382601347,0.16481127393182093,0.8296875000517494,0.6095306123980445,0.7188259053073233,0.5490292496611549,0.6799999999999999,0.5,0.8296875000491866,0.9984374790704389,0.7188259053073233,0.0,0.35603495919393896,0.556966622131995,0.17801747959696948,,,meta-strength,135,0.4,0.0,0.0
distributed,meta_strength_0.4,20268529,0.7073420697333463,0.10695085143070528,0.6427782124561526,0.32396911028953834,0.5021796474096085,1.0,0.475,0.29237967302859585,0.021226926854357432,0.1583115078870237,0.8239583333881764,0.5939332024150019,0.7073420697333463,0.5478957314703349,0.6702092907220324,0.5,0.7927083334056764,0.9984749372913868,0.7073420697333463,0.0,0.33669371848327634,0.549627176614169,0.16834685924163817,,,meta-strength,136,0.4,0.0,0.0
distributed,meta_strength_0.4,20268530,0.7120700710848062,0.11547783594062763,0.6157229857471164,0.30453594321043237,0.48194902980370236,1.0,0.4083333333333333,0.21365162033239213,0.011585828651901425,0.16634382380206214,0.8265625000553738,0.5726095798514298,0.7120700710848062,0.5312182721393218,0.6799999999999999,0.5,0.8005208334000199,0.9985724093357234,0.7120700710848062,0.0,0.3167841485774557,0.5350098260510858,0.15839207428872784,,,meta-strength,137,0.4,0.0,0.0
distributed,meta_strength_0.4,20268531,0.7113799579449207,0.1406253486020958,0.6261182068388601,0.35075675891677494,0.4942258617843876,1.0,0.4083333333333333,0.2644925877903486,0.031622183276131186,0.22201643123922415,0.8848958333613957,0.6019136322377197,0.7113799579449207,0.5350933107270359,0.6393852157262481,0.5,0.8427083333881764,0.9984788983853787,0.7113799579449207,0.0,0.34772632222642214,0.5560194313646589,0.17386316111321107,,,meta-strength,138,0.4,0.0,0.0
distributed,meta_strength_0.4,20268532,0.7233508637615862,0.14550574545703757,0.6182282233776136,0.2988254222050626,0.5105344312653919,1.0,0.36666666666666664,0.15470829553317972,0.018560501733473993,0.1876578914987534,0.8343750000548431,0.5957117955783958,0.7233508637615862,0.5425743777954894,0.6101374942104452,0.5,0.8671875000329681,0.9985590013073355,0.7233508637615862,0.0,0.34167062766276657,0.5378933576092394,0.17083531383138328,,,meta-strength,139,0.4,0.0,0.0
distributed,meta_strength_0.4,20268533,0.7193580945917287,0.14650146793529117,0.6434972203489211,0.29936544005833016,0.49629872430703037,1.0,0.475,0.22972379819054906,0.025293971732485456,0.14713149023484945,0.7953125000754367,0.6026901570886539,0.7193580945917287,0.5460260609604948,0.6799999999999999,0.5,0.847395833371207,0.9984086142350177,0.7193580945917287,0.0,0.3502429296999348,0.5549109666432555,0.1751214648499674,,,meta-strength,140,0.4,0.0,0.0
distributed,meta_strength_0.4,20268534,0.7147110217658446,0.1100006344916721,0.6468086174102907,0.29083353548431823,0.5008634326920532,1.0,0.49166666666666664,0.17285523877450465,0.027315287255842056,0.14337194918926072,0.8197916667176655,0.5947043702824432,0.7147110217658446,0.5439519170740952,0.6730769230769231,0.5,0.8401041667171347,0.9984109450612327,0.7147110217658446,0.0,0.34064258729125285,0.5501175804626272,0.17032129364562643,,,meta-strength,141,0.4,0.0,0.0
distributed,meta_strength_0.4,20268535,0.7145424654388559,0.12564992112435797,0.620615646199713,0.33954813014663604,0.4886999281928478,1.0,0.39166666666666666,0.20506700538551995,0.05080176587932121,0.2471154159510267,0.8552083333706764,0.6020959899393376,0.7145424654388559,0.543588347604741,0.6702092907220324,0.5,0.8734375000342494,0.9984694596981241,0.7145424654388559,0.0,0.35028865197643255,0.5593507692250024,0.17514432598821628,,,meta-strength,142,0.4,0.0,0.0
distributed,meta_strength_0.4,20268536,0.7190013837028039,0.14063409847014458,0.6146366402724129,0.3189390496182325,0.5002875198086747,1.0,0.35833333333333334,0.20999343771823417,0.02306148952470187,0.17290960452342136,0.8697916667065726,0.5999257079476435,0.7190013837028039,0.545978127662464,0.6623994212340775,0.5,0.8718750000386244,0.9984936420587749,0.7190013837028039,0.0,0.3491885024359757,0.5562268925163085,0.17459425121798786,,,meta-strength,143,0.4,0.0,0.0
distributed,meta_strength_0.6,20269521,0.778164210601503,0.192728268743978,0.669078962313956,0.30854037399116263,0.4865561596042135,1.0,0.4583333333333333,0.17282949299624903,0.022304468749147027,0.20309003417134935,0.8359375000479052,0.7314263563182772,0.778164210601503,0.620865612545869,0.6702092907220324,0.5,0.8500000000473744,0.9984038039430789,0.778164210601503,0.0,0.4522058742060413,0.6274826181350879,0.22610293710302065,,,meta-strength,144,0.6,0.0,0.0
distributed,meta_strength_0.6,20269522,0.7732672427128843,0.17453540236491102,0.6685967979301437,0.34153578612117547,0.5160356360122317,1.0,0.43333333333333335,0.29078639824056984,0.029879577606482476,0.21474800191048338,0.8307291667271661,0.7250182223750095,0.7732672427128843,0.605857329383604,0.615097172838814,0.5,0.8515625000429994,0.9984755707511798,0.7732672427128843,0.0,0.44605963835542384,0.6265759126875247,0.22302981917771192,,,meta-strength,145,0.6,0.0,0.0
distributed,meta_strength_0.6,20269523,0.7621234809372053,0.21748868859944323,0.6570667961621204,0.3218777520000011,0.49967127428462904,1.0,0.4166666666666667,0.2637803672172238,0.018090906060210105,0.15876473466772761,0.8468750000548431,0.7119292436971858,0.7621234809372053,0.6049798729382906,0.6799999999999999,0.5,0.8359375000504681,0.9985629330999696,0.7621234809372053,0.0,0.43291203529190037,0.6233660909608105,0.21645601764595018,,,meta-strength,146,0.6,0.0,0.0
distributed,meta_strength_0.6,20269524,0.7982636797730926,0.2884416491521478,0.6558101243915421,0.3317947827918887,0.515667104515543,1.0,0.375,0.2379605438310321,0.032559021748435155,0.2045762322048169,0.8520833333832706,0.7325733930506253,0.7982636797730926,0.6146471619411575,0.6662875102719483,0.5,0.8067708334025827,0.9986308301743009,0.7982636797730926,0.0,0.45405493972134825,0.6286136088622664,0.22702746986067412,,,meta-strength,147,0.6,0.0,0.0
distributed,meta_strength_0.6,20269525,0.7815569447440277,0.20314272131791142,0.6622113220036332,0.33354313042630485,0.4774157188638364,1.0,0.44166666666666665,0.22917810653968165,0.04760442032434758,0.2646816614380766,0.7927083334031135,0.7297629024840295,0.7815569447440277,0.5975119338278974,0.6702092907220324,0.5,0.8369791667246033,0.998473835910373,0.7815569447440277,0.0,0.4499956247457477,0.6332339745951346,0.22499781237287386,,,meta-strength,148,0.6,0.0,0.0
distributed,meta_strength_0.6,20269526,0.7963922133116473,0.21767289217517866,0.6577626982103388,0.32851907540597913,0.48880118712424314,1.0,0.4083333333333333,0.2591510032301033,0.022526788415281954,0.17875267660476135,0.85364583337377,0.7339162723837787,0.7963922133116473,0.605697141222098,0.6661538461538461,0.5,0.8947916666877912,0.9983706961645015,0.7963922133116473,0.0,0.45291796732828377,0.628711377956981,0.22645898366414188,,,meta-strength,149,0.6,0.0,0.0
